Distance_To_Transit_Hub_Meters,Renovation_Subsidy_Grant_USD,Quarterly_Net_Profit_Loss_USD,Building_Occupancy_Rate_Pct,Microclimate_Heat_Island_Index,Property_Valuation_USD
484.82612580581,0.0,-18991.03716385923,84.07302224236989,0.6959723276781364,1047195.5253740422
216.74046580532445,0.0,7789.6720816222805,71.93888297221127,4.737652459525932,407283.0901591376
93.6875385015749,4949.446758168735,-14679.523733394486,98.25921319181676,-0.298418519884887,1282849.2984683504
74.20772494593699,0.0,1464.6034102693338,42.13016230167794,6.257451920645268,811618.1941244185
599.1689310009677,7164.526676170017,-14725.532317491014,98.45146921622737,1.9355091625262943,2116997.7548574363
382.86738786668093,24250.395727737425,-12340.58519339316,74.20170752822168,-5.5479424053609865,336967.4431266667
428.4122693367823,7466.01477365633,-4168.861616771232,89.16029763270356,1.0796727720563286,508678.58821544034
322.8981846595877,20840.665598879346,-7642.024689536196,88.20196608607111,0.6937882785162035,473866.5550237681
158.2676858473346,0.0,-22782.75348255008,83.51183217505164,3.350419614305035,145820.77192853845
223.50727419039265,22226.982094782954,-20129.846992723367,92.74003300401127,7.021181617097531,1010274.1673181363
131.55525426202917,4056.147991081752,5836.951882929523,91.91082006955443,2.9126906356342985,972048.3251098078
119.72533872703025,16969.812261765845,-13138.216152258763,88.99799496629748,-2.614055805506048,733530.7531760854
468.2775608325569,12513.113124753927,-16661.473279700163,90.82794799199799,0.05195090171858041,563517.7735353906
79.5572136503507,39706.736289427194,-21066.50592975081,96.7760284099689,6.1176754676912,153751.3834603755
132.20585055290468,0.0,-19944.47334571455,61.79758962268826,7.584474933050668,459222.51098145515
232.30605185279424,1026.8357715342026,-22834.55486575649,95.46254394973442,4.774268197301744,500325.4330688627
289.06071829489406,0.0,-12804.194584890138,86.90341490690815,2.872113497420216,301792.50897644187
98.38081646725158,26304.69677817638,-17203.687242767097,93.7401088878367,2.583792640985547,610837.1773761321
355.82210932203833,11158.26116210341,-19402.52491083296,91.26945120871511,2.5289355016797144,1137627.9903835885
311.5905206766049,22391.102104277626,-12434.767955338873,80.99273586109092,1.915089908910982,5808334.874800336
593.0551677968851,4006.933158660465,-6462.0813940305125,95.62963902749026,-0.12539105444136567,883843.7690129194
292.2058361858108,0.0,62893.23682244714,90.74403275894757,3.6066557201547873,968307.9344719319
378.2566876686205,458.49446958940814,-21573.464667918026,88.25020497649207,5.439661104121461,672064.4298465933
164.67071745770525,48853.46543770397,12927.925448360897,88.29579304647085,-0.7516568892655151,100000.0
169.60629373449444,16533.337767185803,7073.691861584644,93.7720926824003,-2.773611316812177,708449.9808814058
106.3669315609895,40591.92548102455,-18373.602748120476,63.57793753280257,4.180968370575362,779379.3921947556
165.80876063808074,4628.4058830184795,-8958.853456605302,79.65002578499075,-11.025518137315835,10957846.398991574
221.3038363365374,14180.526731428417,-16150.377554237846,66.46192744831313,-6.9549001127767625,590309.9038484049
558.5349797912141,17021.36455021886,-9210.195555930894,97.14781810420857,5.9408979471953325,1016323.3115887586
148.60044078334428,5730.983631972473,26959.39941235692,85.50124165213367,7.459797986580144,702090.121746386
862.780801102451,28268.90501862293,-1958.6522459577864,85.95682326320747,2.696983926194979,201683.34726167086
398.78289599287496,0.0,-3884.819074459396,92.07026778706093,0.6607607604509287,2564066.6621585367
350.1546202726469,32423.461461560884,-15930.053794630498,98.54512827215824,-10.863969537947298,1667984.1107987904
277.8156805905223,20152.37276077007,-21486.566647174786,77.79721266816459,-10.497438724120975,1741287.1546163696
244.8890614316454,4874.834609949084,-13925.741827381004,84.65727744036133,-1.441281309653819,268249.7690993094
183.43603822112976,4961.266388530257,14574.780542523913,90.57354650271043,3.5309354990068886,3412902.7791474867
95.33835306044583,0.0,-21620.277349418466,90.69342598995938,-4.655157043416176,156055.0066682884
152.31114448122645,155.06620176117679,-19831.077309854987,45.52058002890423,1.371147112204648,1391012.9812547052
680.2908318047598,18884.355276364622,-10032.432648925012,95.39615050107695,6.477317475143744,8117243.535144416
384.0083048952962,0.0,-19492.805024655507,95.7026344763786,6.390163138729763,245342.39447353402
676.7369447275249,14620.303974244925,-18453.218082468517,96.5913134887276,3.505892852026311,391238.44914043735
180.1945136321748,69241.71698126956,-15875.10860515891,93.65178210828023,-3.3890359404366333,813919.3012823855
128.7924159276214,5606.868265286818,-21091.36168133266,79.96854100805439,5.723204589622624,419230.7571964527
276.0669276864336,6232.092213810512,-19440.350540496132,74.89073363845927,3.5140708578941666,132491.0302416198
156.3316476023082,1233.4417506737075,161.87233330539675,50.563262645363864,-6.877948288247705,786556.0564866175
313.51964070210676,0.0,-20880.99381508598,92.60405084678362,0.06121123253568328,226718.83465693
80.63380465515623,4537.845373786747,-21828.642277019928,82.08135283225414,-9.313199747131698,1228066.665029109
52.90636601764993,6309.900323590973,-17422.205157622142,88.9182365416584,-0.5702985541913854,265304.4576656152
341.826323931742,0.0,816.2638028425245,83.9153995968828,-3.6445376597338264,4012511.231399995
691.4629766268376,0.0,-13810.060744785622,67.67892509055335,3.4371245398673187,308174.47487345844
351.25872886428346,0.0,-16205.541996947786,99.45394417137551,-7.478891734915674,511822.0741366835
381.61487060355813,0.0,-11096.12415856627,96.44027865109027,-1.624216898873696,1784892.8423672945
283.6576273396871,39598.283131561126,-22223.730746035162,94.19065587427559,2.4476117824700463,188348.50051441265
301.0770771510745,0.0,-4147.375629443653,97.74623846780548,-5.760961855352667,936782.0480852156
91.70064964458071,0.0,-6134.473737168995,92.96822722173648,-1.3527757614188012,3072054.2411269536
160.51818412022885,2665.222881840972,-15756.994583146827,96.13259483693196,2.0204023059007623,124463.58249070478
555.1572683419785,13565.907995555568,8035.303135598195,83.72221540206148,-0.73801320108646,893674.8132221667
218.0200512618093,0.0,-20157.174981504264,88.77638490845015,5.181830075520012,970795.4574808215
548.5302653319428,51666.13724630066,11868.694924648014,86.43270170353344,-4.682695284908313,1723736.9872283398
295.84413900873943,0.0,-9647.335837416402,90.08388256407693,-10.677980421346426,187091.71273346845
305.41933937307124,10442.815785239838,-15131.504698238956,71.08294144623784,7.110092707244519,170671.80556067498
219.13208152016637,4248.551826855703,-11877.104546952043,88.71269516020553,4.219943900812202,1295148.2459209654
416.20571106868164,9550.375691581154,-12869.700278164284,69.14200618431319,4.50231117161854,1011235.2289830634
478.24243646553623,0.0,15064.847455358038,85.09314131896204,-2.014151508950892,960819.7788793367
154.4116310850116,20865.210436012625,-19930.544039146043,92.00917519676265,0.9236324007664134,1067780.7962151514
98.62128605034209,0.0,-18274.02157382667,95.95722054306376,3.699114296896048,345232.3012096983
61.83420546636424,12937.37957157079,8950.966566130272,79.99464999581085,3.135986502727129,941734.8768621916
370.4471792035297,35207.4267563761,-17183.293678280566,74.71818120225366,4.03238599279757,1006892.8094757185
344.85355644051583,0.0,5045.848267363919,80.21892291514453,-1.2231400683933416,332439.59060173284
1005.7363695362538,21223.377871826215,36666.270109063385,90.02061062184676,1.0047705120878092,5679376.208727218
284.7234427193625,858.1698082231025,-15694.280633572607,77.88008252696606,3.32476227788296,1228391.5799047495
252.92085121712915,0.0,-332.889072809794,84.2634297029244,3.9691099455100955,196725.7986409695
320.14857105723746,0.0,-20270.016719062904,97.74730378284102,-5.905798141424608,1501851.0963842853
331.0632641179185,16338.408719959969,1350.9595340518317,96.65851508897279,-4.4862902764764065,249658.7246263584
240.30421104651785,7944.966701566589,-9013.792672990372,73.7410614403308,-1.292820642884136,1733742.7416803876
158.05150987525948,0.0,-4550.075818781555,82.38131589994374,-3.681857593672655,2608941.4880633624
275.0096195384806,0.0,-17527.498199052174,92.02047597053033,6.4543405123764845,295743.98686399224
268.3925880003271,33887.54709046343,-22004.025222161938,99.12521258356985,5.7476892301322,2104763.6577014844
265.6043643185917,35982.354122366596,-3986.3636015534103,96.6632463470443,6.03421155971797,1148605.3435498108
442.8472324412305,0.0,-22914.138657636053,93.21013100600224,1.8833928418002515,1801744.9608857124
271.8329276756512,17618.91963225723,-14959.476262430642,91.40217987035076,-3.920278150700643,5876502.2117052
100.3036119598541,4754.257287155892,6165.3967496493715,62.97776054112848,3.646912374559488,556862.1893435804
176.51517986758938,0.0,-9121.711335325343,60.2210322138867,-4.933000544204667,318344.7580161601
238.3528785725085,3061.744422283967,52150.117462470764,83.97424383784397,4.227303187824213,274178.3613467496
280.135289288502,6280.708778659042,8610.649237345897,81.69060608646215,2.4991271641436175,297333.20359017194
375.23411004521944,8430.66854480983,-17583.285483955424,81.39810572004306,3.6888826882957124,670103.9440079343
281.5555395303626,26663.33769437135,-11307.794040426501,70.9172205370026,2.8207154821054488,1061578.1421975642
53.88457361616834,0.0,-12197.876075937047,51.54731506309762,2.3738256633634087,988911.2596843856
109.51474748098654,19916.185064808134,-21783.5263039874,72.12786020848708,7.5125850274295995,1811927.1742019749
391.01708003711275,11371.844213191045,-19269.024868976696,86.93286120464722,0.20977089078088795,739923.4997096806
234.0914257733722,0.0,-16934.78874940749,85.95664667840245,2.473585322087807,3608805.8455271604
297.15391043897375,10183.327344637903,-22862.480021509073,62.340578145096046,-7.458644635706751,545183.3741798184
214.8881748889483,5348.882848523189,-11056.843109254103,98.94934834035469,-0.9969448589611858,14536686.030940384
176.00511967633366,13598.14921650774,-14323.12635477854,71.30090349254793,0.4394773414627018,1451682.929693603
220.1491636896384,8533.282261793585,-22035.702095905926,69.13703341937452,-6.9149422415683475,284112.8189095491
299.40688123867227,2694.177993274703,-5778.36822528467,48.5752596668766,-6.021297925826413,224586.95804674955
270.53840564666393,1859.3703085335344,445.2781458770078,97.9245745723401,-7.868061329256907,1240121.1777115897
476.3759427978313,11867.873933091065,-8611.567477089255,95.06746662360005,4.017983125486872,570455.781036363
86.02581621927497,0.0,-15019.997275395577,91.20458512396993,6.096229693036436,1599818.1803975902
95.58436747790893,6322.94984879363,-2250.511591752889,97.2417989664911,7.503422790773691,1227587.4605022282
232.28500837784154,0.0,-358.2281531990884,83.76266917171003,-3.583107660298994,673260.8969111558
377.8479838578445,16123.203007079614,-7382.232079011599,80.1153229824203,7.777503485186074,287370.30089945305
428.4672302255876,0.0,-18639.58456220619,92.67381721455223,0.9315370779486649,137815.07825099563
180.88397713382076,25803.951452339796,-7863.933233343796,93.3180625654022,6.943506029384885,446338.7860964812
28.348242849718773,12541.594860336012,14180.426838820618,82.74367355390889,-4.633247574167488,1871103.0359997307
184.95718000106567,16051.706278558418,-17190.987087130252,97.79606752122929,-0.5319046744648208,923109.4789610022
345.52840589164134,0.0,63269.10205194466,79.88281573343554,-4.588778206430211,185291.8342207947
267.30510628822805,0.0,-16675.717213104115,98.95609677518291,0.8250385186646696,882486.7190456581
386.33339152415755,0.0,-11244.881174891118,95.38801262714018,5.450662121659309,1114424.9809534329
543.8009410552527,0.0,-17706.323903113986,97.81334667958623,3.783904267119425,275889.80843489396
242.99132980580293,26278.081480133656,-8666.985753124663,59.34347773187125,-2.8716572382679644,863800.9303401746
199.29770532883194,24215.30214093777,-22215.007451906804,74.36086587230763,7.125067729487976,777648.2579243365
142.93620005904629,1654.8340406981347,-16827.23649419381,73.40785090377067,4.074940621460388,207468.05860837753
95.16212920970278,0.0,-20000.511332501865,95.07820874485348,4.558106582131053,1081182.7041805154
76.44681388780523,0.0,-9909.744051191181,94.20889812641917,2.3157177285140396,1351685.6200608339
168.82016439571112,0.0,7695.8238577682605,74.81660643719167,-1.1942350220006777,2400905.143860671
500.3353475481851,0.0,-1105.452629358948,92.97025388904618,-4.392169587847457,2324887.612762318
409.06965972688477,3625.263475742986,-23419.484126055806,88.62103493271503,6.604375771472668,160261.75003515516
192.98925714285858,1044.0165978211917,58940.432354859426,66.43813129698314,5.257974036202946,259988.4422417778
867.5307855198544,13552.371631893137,-7573.419290351023,74.60958481516977,6.345520953031688,1285346.3768144487
177.0140298903225,0.0,-18358.117086670536,72.32132652543174,2.143254513089591,1283581.2053911828
574.3748967045492,494.7210313282956,-9610.89412904061,81.46227632890879,6.056767707380929,1285363.9360604016
654.8468225708159,0.0,-9344.605387395657,73.84228477236114,0.2519601586377398,50526304.494846545
360.00409777888876,11398.662662824745,-17669.22767151948,89.35486482152683,-5.4286171710604965,1366795.5750457547
167.72366269130973,1634.923495150325,-9035.464647235603,92.30765163506777,7.442762132394728,2543679.478117742
210.66252843511612,0.0,-17266.823867066883,98.83840507330936,5.156600201101539,2083171.2704663782
304.00433738063873,0.0,-15715.754535364773,94.70598143206958,-7.967822943086045,1493346.8640598562
97.25849507886525,5272.275384403954,-17796.309250099082,94.92666015215895,1.0681908944297263,515660.4735515867
133.37058778439203,41785.8945297593,-21320.265656708238,98.08291333833004,4.015508835839038,1680944.0743155708
125.45497444607179,25617.36120608029,-9766.490949463081,84.72142603774113,-17.723085427542394,311729.8617458642
376.77828365115545,61627.145068068014,-2375.9338435172976,81.95757851940469,3.1505293289197276,562136.2473978811
540.706157380365,4509.905691815763,-3765.2294700869934,63.25002561247581,-0.9582340330721415,427666.98419146053
418.7903079490122,0.0,2943.2997568653955,91.9416718768187,5.027045906968247,798157.7617530336
488.60528496358324,0.0,-7111.6276921341305,97.89420677050906,5.551259869094037,9305576.697872791
157.92413835380876,6404.59417918071,-16728.699327863596,79.04240630772149,-1.3066661409054596,100000.0
217.0668212084375,774.9192782025734,3444.14099682117,96.97563749148114,-8.826610282207824,1551738.0905755905
228.16309232593122,813.1250511759822,-21062.76407529881,65.62672814301186,3.8613593162013338,123749.24033331184
359.12526724231253,0.0,-19060.407806310996,81.91501365192472,5.753780717231902,434032.60961934034
172.0920016332263,9185.374193157286,-19390.48279151939,98.38873016530731,-3.460058768243421,2416535.9732456896
470.73653254530916,0.0,10314.554023183933,78.72889788057242,3.8260249247513753,782859.1087204625
644.211771352023,14277.614787861577,6210.493978974588,59.045769862942535,0.1792961208128201,222900.49593160924
370.4130151006146,4372.50264714922,-4285.800436392412,89.31062267030698,3.9686659833090454,332091.535692246
210.71734712800264,12928.165881310968,10057.22056092976,93.39059575601681,3.372265325634225,1540407.460029316
148.15236562669983,0.0,-18944.964639653328,62.251853132553904,5.2735621000522706,326634.37501943664
125.67119490751469,26020.955218194926,-6716.841621978605,92.55097912650527,-1.4685553471491488,925513.9173520599
54.37786908947702,25780.102293849257,-13063.657527236319,60.72984180036167,0.020689564983756625,766913.2906004841
232.8442413741554,9732.660251126688,3629.5274773234487,91.11441068382923,0.20910100702666767,356197.1389403909
224.1060021688061,0.0,-12956.2854261526,92.4529066128046,4.713723059526412,7712388.563371346
453.5301913851521,6754.422073094735,-15552.065733723693,91.3239739572972,0.48997626210723944,1464919.6090364668
180.00861229783743,24576.400265476786,-3261.988987922945,95.93550168074252,-10.171740264294225,100000.0
241.58351291474963,5966.460924444773,4394.188110605395,82.70320579897674,5.7356840903229624,895466.1917193913
323.1757592134178,0.0,-17679.094330541433,56.87981541432201,5.005268311210338,352228.322847606
366.7230780610955,0.0,-12354.813653323565,87.54781016545734,4.840560312793757,1862959.049273499
422.60541526019927,9429.87393466264,-19846.644011279273,98.69333428034771,1.4908022279571416,305048.8442116761
303.3034452416242,0.0,-23589.435744881404,96.5141562380597,5.933351171096252,642929.2167764513
101.6194770397102,0.0,-8998.885288364107,69.8822842832483,-0.539739008189466,1271217.9401576023
347.18177661548435,0.0,-1890.135947393388,82.37283359172012,7.632309881422142,1890459.9431378935
171.0836576055461,0.0,-8086.6229677511255,93.90730788328307,-2.213949615608776,194789.3412345805
555.7911887454723,24785.63049549378,-22689.0951101442,96.46064437730763,0.3060996273141381,504866.1585596207
273.7754378403905,26027.02488226735,-15257.67072881843,87.46867835274483,-9.92751948224264,432596.2646111006
314.8861083873547,7282.512214075647,-23185.64190776409,91.98699353443236,5.611339175052953,355520.3764018494
1053.4712628668344,0.0,20831.687463507347,97.63986613663651,-3.7468461144455247,5085986.976525373
427.05851890926965,0.0,-19973.13968631865,87.25240505395635,2.460733316097887,1138793.4492666107
343.3044633371126,40446.615380968564,16351.469938493145,87.27229561463139,3.283913837780209,182230.50035895524
246.30258542448595,0.0,6297.1613059810625,81.15296018304888,5.742773945383665,2001981.7876945469
108.16112621673679,40714.666571129375,-19059.974634002367,78.85410151759984,3.9172039182361207,7529745.617838721
234.79918605765323,17273.85800850001,-20180.171893489518,87.43263011149106,3.756077042948121,2270956.7731040656
146.84583586448417,0.0,-6687.609343825643,89.45409627671089,6.930021731562439,137131.14880544718
690.5675439159133,498.06407258442437,-18751.42718824596,91.11916738167352,0.3616372421752363,428198.6574706716
346.1291378362183,0.0,-10349.405732713723,96.71346731926353,1.0382737889882314,2939065.5954037323
543.8180567732978,0.0,-16348.783998327439,96.33426805484547,-0.9344431502143813,334892.07268833043
176.4796556010234,0.0,-22310.911878111354,87.04187240421068,4.373936056863711,1188498.579955455
154.54190090775978,16024.575583729562,-23205.325795481443,65.51429445095806,-2.4623682729719683,1710159.944281463
402.1424968204734,0.0,-8616.732417144894,97.19132799761492,-5.860603164277451,263122.894441476
142.63267670472274,12389.513055528352,-16940.570685813214,96.36260271768074,2.990519909797941,683185.7806213326
200.13147520600631,18816.01164787253,-16878.914026620077,91.0261849400971,5.555726299080398,100000.0
709.8902610717486,0.0,-8.839653490296769,90.11110525976574,1.7331322578154627,236374.71364876698
205.60582359141705,8110.692341145227,13410.957482173333,68.27542558307864,1.9443332289656805,552481.3927174853
91.32150281680957,1855.5573719499325,-14546.315794873395,84.46126310254515,2.781413854626101,184875.61005625792
66.51323302392628,0.0,-15167.375524922594,93.03308637151811,-0.9481139832824965,4393568.980278625
82.89806380595982,41826.42053856874,-4045.0802691614226,89.50792372551692,3.469851159630081,151273.46195749592
562.8587461789893,16260.780050745394,-21060.701316760784,77.64067128747355,5.7719205204621575,449526.94012418436
184.19685067114315,1198.6902770118475,-8668.717010776267,86.25531796581879,1.3110798959904297,842235.2386418419
1034.1938248947297,6569.8137659745435,-3046.159376840682,58.55957683244012,-1.2327493063291577,3560461.103773786
648.5881056930338,11999.744406304493,-358.0097485888364,77.1255995159113,-1.7297610145767663,150324.50960981037
809.6996797283921,7742.793395683012,-22662.30058735222,95.89699723186466,3.7139671183987923,2622084.387975539
496.07632488200807,26904.379074094602,-18266.97193257811,52.92574809375354,0.6273236806207763,737673.3328108081
389.3327783947299,25284.340205732708,-18939.406130925996,81.00265308746484,-6.091463684314171,247790.88996650756
150.6013814566782,14194.717784552973,-10383.617627131283,77.98226523637244,-6.01887271835491,1212644.1989475763
269.4044073443499,0.0,-4407.7489417264915,96.70869201220901,-3.958641856760936,907969.1353776121
413.4244714641348,4422.34006455344,26381.80326605073,75.59292008652838,7.058961332072338,376909.8959673532
477.87724045813275,1678.633950530415,-16442.77642619527,99.54111153637433,3.4354001049291014,787628.8800430109
115.98236072273446,0.0,-16462.83084184028,60.30787591786929,-5.468744574029918,477421.50762428646
237.27114882284732,0.0,12597.950390109618,97.15367632048878,7.070511253920165,826428.8278047469
255.66741631245236,16896.98077537474,-7553.065398258052,76.43623372944383,2.303303719530451,1511092.9304429293
249.08255181949716,16101.17960484377,16809.81334880986,98.66719391037239,4.428420336561989,4174973.2028184165
127.80704703514195,1090.304681698967,-7675.876992678321,99.7699990026871,0.5174033153434667,186913.8232327311
754.2493136316339,7544.3330007406075,-20284.57163179538,78.4082932435431,8.174502273464238,7620379.36702128
